Entity,Code,Year,Crude birth rate,Crude death rate
New Zealand,NZL,1931,19.1,8.6
New Zealand,NZL,1932,18.1,8.4
New Zealand,NZL,1933,17.7,8.3
New Zealand,NZL,1934,17.6,8.9
New Zealand,NZL,1935,17.4,8.7
New Zealand,NZL,1936,18.1,9.3
New Zealand,NZL,1937,18.9,9.6
New Zealand,NZL,1938,19.3,10.5
New Zealand,NZL,1939,20.2,9.8
New Zealand,NZL,1940,22.6,9.7
New Zealand,NZL,1941,24.1,10.4
New Zealand,NZL,1942,23.1,11
New Zealand,NZL,1943,21.2,10.5
New Zealand,NZL,1944,23,10.3
New Zealand,NZL,1945,24.6,10.4
New Zealand,NZL,1946,27.1,10.1
New Zealand,NZL,1947,27.7,9.7
New Zealand,NZL,1948,26.8,9.4
New Zealand,NZL,1949,26.1,9.4
New Zealand,NZL,1950,25.9,9.5
New Zealand,NZL,1951,25.6,9.7
New Zealand,NZL,1952,26,9.5
New Zealand,NZL,1953,25.4,9
New Zealand,NZL,1954,25.9,9
New Zealand,NZL,1955,26.1,9
New Zealand,NZL,1956,26,9
New Zealand,NZL,1957,26.2,9.4
New Zealand,NZL,1958,26.6,8.9
New Zealand,NZL,1959,26.5,9.1
New Zealand,NZL,1960,26.5,8.8
New Zealand,NZL,1961,27.1,9
New Zealand,NZL,1962,26.2,8.9
New Zealand,NZL,1963,25.5,8.8
New Zealand,NZL,1964,24.2,8.8
New Zealand,NZL,1965,22.9,8.7
New Zealand,NZL,1966,22.5,8.9
New Zealand,NZL,1967,22.5,8.4
New Zealand,NZL,1968,22.7,8.9
New Zealand,NZL,1969,22.6,8.7
New Zealand,NZL,1970,22.1,8.8
New Zealand,NZL,1971,22.6,8.5
New Zealand,NZL,1972,21.8,8.5
New Zealand,NZL,1973,20.5,8.6
New Zealand,NZL,1974,19.6,8.4
New Zealand,NZL,1975,18.4,8.2
New Zealand,NZL,1976,17.7,8.2
New Zealand,NZL,1977,17.4,8.3
New Zealand,NZL,1978,16.3,7.9
New Zealand,NZL,1979,16.8,8.1
New Zealand,NZL,1980,16.2,8.6
New Zealand,NZL,1981,16.3,8
New Zealand,NZL,1982,15.7,8
New Zealand,NZL,1983,15.8,8.1
New Zealand,NZL,1984,16,7.9
New Zealand,NZL,1985,16,8.5
New Zealand,NZL,1986,16.3,8.3
New Zealand,NZL,1987,16.8,8.4
New Zealand,NZL,1988,17.5,8.3
New Zealand,NZL,1989,17.4,8.2
New Zealand,NZL,1990,17.9,7.9
New Zealand,NZL,1991,17.6,7.8
New Zealand,NZL,1992,17.2,7.9
New Zealand,NZL,1993,17.1,7.9
New Zealand,NZL,1994,16.3,7.7
New Zealand,NZL,1995,15.8,7.6
New Zealand,NZL,1996,15.4,7.6
New Zealand,NZL,1997,15.3,7.3
New Zealand,NZL,1998,15.1,6.9
New Zealand,NZL,1999,14.9,7.3
New Zealand,NZL,2000,14.7,6.9
New Zealand,NZL,2001,14.4,7.2
New Zealand,NZL,2002,13.7,7.1
New Zealand,NZL,2003,14,7
New Zealand,NZL,2004,14.2,6.952660551
New Zealand,NZL,2005,14,6.539587315
New Zealand,NZL,2006,14.14543803,6.74974908
New Zealand,NZL,2007,15.14651278,6.745500556
New Zealand,NZL,2008,15.07250111,6.83735857
New Zealand,NZL,2009,14.49163539,6.711154363
Newfoundland,,1907,29.5,17.6
Newfoundland,,1908,28.2,17.4
Newfoundland,,1909,30,15.4
Newfoundland,,1910,29.7,15.2
Newfoundland,,1911,28.4,16
Newfoundland,,1912,31.1,16.7
Newfoundland,,1913,29.9,17.8
Newfoundland,,1914,30.4,15.6
Newfoundland,,1915,30,14
Newfoundland,,1916,26.5,17.8
Newfoundland,,1917,26.2,17.1
Newfoundland,,1918,28.4,19.6
Newfoundland,,1919,27,16
Newfoundland,,1920,29,15.6
Newfoundland,,1921,27.2,12.8
Newfoundland,,1922,27.8,13.7
Newfoundland,,1923,27.8,13.7
Newfoundland,,1924,25.6,15.9
Newfoundland,,1925,26,13.8
Newfoundland,,1926,27,13
Newfoundland,,1927,26.5,13.7
Newfoundland,,1928,24.6,13.8
Newfoundland,,1929,24.2,14.4
Newfoundland,,1930,23.8,14
Newfoundland,,1931,23.3,13.4
Newfoundland,,1932,24,12.7
Newfoundland,,1933,23.4,12.1
Newfoundland,,1934,23.5,12.1
Newfoundland,,1935,23,13.5
Newfoundland,,1936,25.2,13
Newfoundland,,1937,25,13.5
Newfoundland,,1938,24.8,12.1
Newfoundland,,1939,27.5,11.7
Newfoundland,,1940,26.3,11.8
Newfoundland,,1941,27.3,12.5
Newfoundland,,1942,28.6,12.3
Newfoundland,,1943,28.3,11.4
Newfoundland,,1944,29.4,12.3
Newfoundland,,1945,34.9,10.4
Newfoundland,,1946,36.5,10.4
Newfoundland,,1947,37.5,9.9
Newfoundland,,1948,33.8,9
Newfoundland,,1949,35.6,8.3
Northern Ireland,,1922,23.3,15.4
Northern Ireland,,1923,23.9,14.7
Northern Ireland,,1924,22.7,15.9
Northern Ireland,,1925,22,15.7
Northern Ireland,,1926,22.5,15
Northern Ireland,,1927,21.3,14.6
Northern Ireland,,1928,20.8,14.4
Northern Ireland,,1929,20.4,15.9
Northern Ireland,,1930,20.8,13.8
Northern Ireland,,1931,20.5,14.4
Northern Ireland,,1932,19.9,14.1
Northern Ireland,,1933,19.6,14.3
Northern Ireland,,1934,20.1,13.9
Northern Ireland,,1935,19.5,14.6
Northern Ireland,,1936,20.3,14.4
Northern Ireland,,1937,19.8,15.1
Northern Ireland,,1938,20,13.7
Northern Ireland,,1939,19.5,13.5
Northern Ireland,,1940,19.5,14.6
Northern Ireland,,1941,20.5,15.2
Northern Ireland,,1942,22.3,13.3
Northern Ireland,,1943,23.5,13.4
Northern Ireland,,1944,22.8,12.8
Northern Ireland,,1945,21.3,12.3
Northern Ireland,,1946,22.3,12.5
Northern Ireland,,1947,23.2,12.6
Northern Ireland,,1948,21.7,11.2
Northern Ireland,,1949,21.2,11.5
Northern Ireland,,1950,21,11.6
Northern Ireland,,1951,20.7,12.8
Northern Ireland,,1952,20.9,10.8
Northern Ireland,,1953,20.9,10.7
Northern Ireland,,1954,20.8,10.9
Northern Ireland,,1955,20.8,11.1
Northern Ireland,,1956,21.1,10.6
Northern Ireland,,1957,21.5,10.9
Northern Ireland,,1958,21.6,10.8
Northern Ireland,,1959,21.9,10.9
Northern Ireland,,1960,22.5,10.8
Northern Ireland,,1961,22.4,11.3
Northern Ireland,,1962,22.7,10.6
Northern Ireland,,1963,23.1,11
Northern Ireland,,1964,23.6,10.5
Northern Ireland,,1965,23.1,10.6
Northern Ireland,,1966,22.5,11.1
Northern Ireland,,1967,22.4,9.8
Northern Ireland,,1968,22.1,10.6
Northern Ireland,,1969,21.4,10.8
Northern Ireland,,1970,21,10.8
Northern Ireland,,1971,20.7,10.5
Northern Ireland,,1972,19.4,11
Northern Ireland,,1973,18.9,11.4
Northern Ireland,,1974,17.6,11.2
Northern Ireland,,1975,17,10.7
Northern Ireland,,1976,17.1,11.1
Northern Ireland,,1977,16.5,11.1
Northern Ireland,,1978,17.1,10.5
Northern Ireland,,1979,18.3,10.9
Northern Ireland,,1980,18.5,10.9
Northern Ireland,,1981,17.8,10.6
Northern Ireland,,1982,17.6,10.4
Northern Ireland,,1983,17.7,10.4
Northern Ireland,,1984,17.9,10.1
Northern Ireland,,1985,17.7,10.2
Northern Ireland,,1986,18,10.3
Northern Ireland,,1987,17.7,9.7
Northern Ireland,,1988,17.5,10
Northern Ireland,,1989,16.5,10
Northern Ireland,,1990,16.7,9.7
Northern Ireland,,1991,16.5,9.5
Northern Ireland,,1992,15.9,9.3
Northern Ireland,,1993,15.3,9.6
Northern Ireland,,1994,14.7,9.4
Northern Ireland,,1995,14.4,9.6
Northern Ireland,,1996,14.7,9.8
Northern Ireland,,1997,14.4,9.6
Northern Ireland,,1998,14.1,9.8
Northern Ireland,,1999,13.7,
Northern Ireland,,2000,12.8,
Northern Ireland,,2001,13,
Northern Ireland,,2002,12.6,
Northern Ireland,,2003,12.7,
Norway,NOR,1749,33,27.9
Norway,NOR,1750,30.6,27.2
Norway,NOR,1751,35,27
Norway,NOR,1752,33.5,25.4
Norway,NOR,1753,34.8,23.4
Norway,NOR,1754,35.3,24.1
Norway,NOR,1755,33.5,25.1
Norway,NOR,1756,36.1,27.2
Norway,NOR,1757,34.5,22.1
Norway,NOR,1758,33.6,24.6
Norway,NOR,1759,32.3,19.5
Norway,NOR,1760,35,23.1
Norway,NOR,1761,35.9,24.4
Norway,NOR,1762,35.8,25.9
Norway,NOR,1763,34.5,38.8
Norway,NOR,1764,35.8,29.1
Norway,NOR,1765,34.5,30.2
Norway,NOR,1766,34,30.4
Norway,NOR,1767,35.1,25.1
Norway,NOR,1768,32.8,24.4
Norway,NOR,1769,33.7,23.7
Norway,NOR,1770,32.1,24
Norway,NOR,1771,31.6,23.2
Norway,NOR,1772,28.2,26.2
Norway,NOR,1773,25,48.1
Norway,NOR,1774,28.3,25.8
Norway,NOR,1775,33.8,23.6
Norway,NOR,1776,28.8,20.7
Norway,NOR,1777,31.3,21
Norway,NOR,1778,31.2,20.2
Norway,NOR,1779,31.5,27.4
Norway,NOR,1780,32.4,25.6
Norway,NOR,1781,31.4,20.9
Norway,NOR,1782,30.9,22.6
Norway,NOR,1783,27.6,24.8
Norway,NOR,1784,30.5,24
Norway,NOR,1785,28.9,33.3
Norway,NOR,1786,30.6,24.4
Norway,NOR,1787,29.2,22.8
Norway,NOR,1788,30.7,26.1
Norway,NOR,1789,30.6,30.6
Norway,NOR,1790,32,23
Norway,NOR,1791,32.7,23
Norway,NOR,1792,34.7,24
Norway,NOR,1793,34.1,22.1
Norway,NOR,1794,33.7,20.8
Norway,NOR,1795,32.3,22.6
Norway,NOR,1796,31.5,21.5
Norway,NOR,1797,32.7,22.4
Norway,NOR,1798,32.3,22.6
Norway,NOR,1799,32.5,20.9
Norway,NOR,1801,22.7,27.6
Norway,NOR,1802,27.6,24.9
Norway,NOR,1803,28.9,24.6
Norway,NOR,1804,27.7,23.2
Norway,NOR,1805,29.2,20.4
Norway,NOR,1806,29.6,20.7
Norway,NOR,1807,29,22.1
Norway,NOR,1808,26.9,26.4
Norway,NOR,1809,22.2,35.3
Norway,NOR,1810,26.3,26.8
Norway,NOR,1811,26.7,24.7
Norway,NOR,1812,29.1,21.3
Norway,NOR,1813,25.6,28.9
Norway,NOR,1814,24.2,22.2
Norway,NOR,1815,29.9,19.7
Norway,NOR,1816,35.1,19.3
Norway,NOR,1817,32.5,17.7
Norway,NOR,1818,30.8,19.1
Norway,NOR,1819,31.9,19.7
Norway,NOR,1820,33.3,18.9
Norway,NOR,1821,34.7,20.5
Norway,NOR,1822,32.9,19.5
Norway,NOR,1823,33.9,17.7
Norway,NOR,1824,32.5,18.5
Norway,NOR,1825,34.3,17.4
Norway,NOR,1826,34.8,18.5
Norway,NOR,1827,32,18
Norway,NOR,1828,31.8,19.4
Norway,NOR,1829,33.6,19.4
Norway,NOR,1830,32.3,19.7
Norway,NOR,1831,31,19.8
Norway,NOR,1832,29.9,18.5
Norway,NOR,1833,30.7,20.3
Norway,NOR,1834,31.7,22.4
Norway,NOR,1835,32.6,19.5
Norway,NOR,1836,29.4,19.2
Norway,NOR,1837,28.7,20.8
Norway,NOR,1838,27.7,19.9
Norway,NOR,1839,26.7,21.6
Norway,NOR,1840,27.8,19.8
Norway,NOR,1841,29.8,17.3
Norway,NOR,1842,30.7,18
Norway,NOR,1843,30.2,17.9
Norway,NOR,1844,29.9,17.1
Norway,NOR,1845,31.2,16.9
Norway,NOR,1846,31.1,17.9
Norway,NOR,1847,30.8,20.3
Norway,NOR,1848,29.8,20.5
Norway,NOR,1849,32,18.3
Norway,NOR,1850,31,17.2
Norway,NOR,1852,31,17.9
Norway,NOR,1853,32,18.3
Norway,NOR,1854,34.3,16
Norway,NOR,1855,33.4,17.2
Norway,NOR,1856,32.2,16.9
Norway,NOR,1857,33,17.1
Norway,NOR,1858,33.5,16.1
Norway,NOR,1859,34.8,17
Norway,NOR,1860,33.3,17.2
Norway,NOR,1861,30.7,19.5
Norway,NOR,1862,32.1,20
Norway,NOR,1863,32.7,18.9
Norway,NOR,1864,31.9,17.8
Norway,NOR,1865,31.9,16.6
Norway,NOR,1866,31.7,17.1
Norway,NOR,1867,30.1,18.5
Norway,NOR,1868,29.5,18.3
Norway,NOR,1869,28.9,17.2
Norway,NOR,1870,29.2,16.2
Norway,NOR,1871,29.3,16.9
Norway,NOR,1872,30,16.7
Norway,NOR,1873,29.9,17
Norway,NOR,1874,31,18.3
Norway,NOR,1875,31.5,18.8
Norway,NOR,1876,31.6,18.9
Norway,NOR,1877,31.7,16.9
Norway,NOR,1878,31.5,16
Norway,NOR,1879,32.1,15.1
Norway,NOR,1880,30.9,16.2
Norway,NOR,1881,30,17
Norway,NOR,1882,30.6,18.6
Norway,NOR,1883,31,17
Norway,NOR,1884,31.6,16.6
Norway,NOR,1885,31.5,16.5
Norway,NOR,1886,30.9,16.3
Norway,NOR,1887,31.4,16.2
Norway,NOR,1888,30.4,17.3
Norway,NOR,1889,29.6,17.8
Norway,NOR,1890,30.4,18
Norway,NOR,1891,30.8,17.7
Norway,NOR,1892,29.6,17.9
Norway,NOR,1893,30.3,16.5
Norway,NOR,1894,29.6,16.9
Norway,NOR,1895,30.4,15.6
Norway,NOR,1896,30,15.2
Norway,NOR,1897,30,15.4
Norway,NOR,1898,30.3,15.3
Norway,NOR,1899,29.9,16.8
Norway,NOR,1900,29.7,15.8
Norway,NOR,1901,29.9,15
Norway,NOR,1902,29.2,13.9
Norway,NOR,1903,28.6,14.8
Norway,NOR,1904,27.9,14.3
Norway,NOR,1905,27.1,14.8
Norway,NOR,1906,26.8,13.7
Norway,NOR,1907,26.3,14.3
Norway,NOR,1908,26.3,14.2
Norway,NOR,1909,26.8,13.6
Norway,NOR,1910,25.8,13.5
Norway,NOR,1911,25.7,13.2
Norway,NOR,1912,25.4,13.5
Norway,NOR,1913,25.1,13.3
Norway,NOR,1914,25.1,13.5
Norway,NOR,1915,23.6,13.4
Norway,NOR,1916,24.2,13.8
Norway,NOR,1917,25.1,13.6
Norway,NOR,1918,24.6,17.2
Norway,NOR,1919,22.7,13.8
Norway,NOR,1920,26.1,12.8
Norway,NOR,1921,24.2,11.5
Norway,NOR,1922,23.3,12.1
Norway,NOR,1923,22.8,11.6
Norway,NOR,1924,21.3,11.3
Norway,NOR,1925,19.7,11.1
Norway,NOR,1926,19.6,10.8
Norway,NOR,1927,18.1,11.2
Norway,NOR,1928,17.9,10.9
Norway,NOR,1929,17.3,11.5
Norway,NOR,1930,17,10.6
Norway,NOR,1931,16.3,10.9
Norway,NOR,1932,16,10.6
Norway,NOR,1933,14.7,10.1
Norway,NOR,1934,14.6,9.9
Norway,NOR,1935,14.3,10.3
Norway,NOR,1936,14.6,10.4
Norway,NOR,1937,15,10.4
Norway,NOR,1938,15.4,10
Norway,NOR,1939,15.8,10.1
Norway,NOR,1940,16.1,10.8
Norway,NOR,1941,15.3,10.8
Norway,NOR,1942,17.7,10.7
Norway,NOR,1943,18.9,10.4
Norway,NOR,1944,20.3,10.7
Norway,NOR,1945,20,9.7
Norway,NOR,1946,22.6,9.4
Norway,NOR,1947,21.4,9.5
Norway,NOR,1948,20.5,8.9
Norway,NOR,1949,19.5,9
Norway,NOR,1950,19.1,9.1
Norway,NOR,1951,18.4,8.4
Norway,NOR,1952,18.8,8.5
Norway,NOR,1953,18.8,8.5
Norway,NOR,1954,18.5,8.6
Norway,NOR,1955,18.5,8.5
Norway,NOR,1956,18.5,8.7
Norway,NOR,1957,18.1,8.8
Norway,NOR,1958,17.9,9
Norway,NOR,1959,17.7,8.9
Norway,NOR,1960,17.3,9.1
Norway,NOR,1961,17.3,9.2
Norway,NOR,1962,17.1,9.4
Norway,NOR,1963,17.3,10.1
Norway,NOR,1964,17.8,9.5
Norway,NOR,1965,17.8,9.5
Norway,NOR,1966,17.9,9.6
Norway,NOR,1967,17.6,9.6
Norway,NOR,1968,17.6,9.9
Norway,NOR,1969,17.6,10.1
Norway,NOR,1970,16.6,10
Norway,NOR,1971,16.8,10
Norway,NOR,1972,16.3,10
Norway,NOR,1973,15.5,10.1
Norway,NOR,1974,15,9.9
Norway,NOR,1975,14.1,9.9
Norway,NOR,1976,13.3,10
Norway,NOR,1977,12.6,9.8
Norway,NOR,1978,12.7,10
Norway,NOR,1979,12.7,10.2
Norway,NOR,1980,12.5,10.1
Norway,NOR,1981,12.4,10.2
Norway,NOR,1982,12.5,10.1
Norway,NOR,1983,12.1,10.2
Norway,NOR,1984,12.1,10.3
Norway,NOR,1985,12.3,10.7
Norway,NOR,1986,12.6,10.5
Norway,NOR,1987,12.9,10.7
Norway,NOR,1988,13.7,10.8
Norway,NOR,1989,14,10.7
Norway,NOR,1990,14.4,10.8
Norway,NOR,1991,14.3,10.5
Norway,NOR,1992,14,10.4
Norway,NOR,1993,13.8,10.8
Norway,NOR,1994,13.7,10.6
Norway,NOR,1995,13.8,10.4
Norway,NOR,1996,13.9,10
Norway,NOR,1997,13.6,10.1
Norway,NOR,1998,13.2,10
Norway,NOR,1999,13.3,10.1
Norway,NOR,2000,13.2,9.8
Norway,NOR,2001,12.6,9.7
Norway,NOR,2002,12.2,9.8
Norway,NOR,2003,12.4,9.3
Norway,NOR,2004,12.4,9
Norway,NOR,2005,12.3,8.9
Norway,NOR,2006,12.56148115,8.851290151
Norway,NOR,2007,12.41390968,8.909033111
Norway,NOR,2008,12.6875664,8.747934105
Norway,NOR,2009,12.79985785,8.583838531
Norway,NOR,2010,12.56674845,8.487801406
Panama,PAN,1930,31.6,13.1
Panama,PAN,1931,41.5,16.4
Panama,PAN,1932,38.6,15.8
Panama,PAN,1933,33.6,15.6
Panama,PAN,1934,37.1,15.7
Panama,PAN,1935,32,11.9
Panama,PAN,1936,38.5,12.7
Panama,PAN,1937,38,13.1
Panama,PAN,1938,45.5,14.2
Panama,PAN,1939,27.9,11.4
Panama,PAN,1941,37.4,13.3
Panama,PAN,1942,37,12.8
Panama,PAN,1943,37.7,13
Panama,PAN,1944,37.8,12.3
Panama,PAN,1945,37.7,11.8
Panama,PAN,1946,37,11.2
Panama,PAN,1947,37.2,11.7
Panama,PAN,1948,32.8,9.4
Panama,PAN,1949,30.2,9
Panama,PAN,1950,31.3,9
Panama,PAN,1951,30.5,8.1
Panama,PAN,1952,34.5,8.1
Panama,PAN,1953,36.2,8.8
Panama,PAN,1954,37.3,8.4
Panama,PAN,1955,37.6,8.8
Panama,PAN,1956,37.6,8.8
Panama,PAN,1957,38.8,8.9
Panama,PAN,1958,37.7,8.3
Panama,PAN,1959,39.1,8.7
Panama,PAN,1960,39.1,8.7
Panama,PAN,1961,39.5,8
Panama,PAN,1962,40,7.8
Panama,PAN,1963,39.5,7
Panama,PAN,1964,38.9,7.3
Panama,PAN,1965,38.4,7.1
Panama,PAN,1966,38.8,7.2
Panama,PAN,1967,37.3,6.8
Panama,PAN,1968,37.4,7.1
Panama,PAN,1969,36.5,7
Panama,PAN,1970,35.8,7.1
Panama,PAN,1971,35.9,6.7
Panama,PAN,1972,34.9,6
Panama,PAN,1973,32.2,5.8
Panama,PAN,1974,31.8,5.6
Panama,PAN,1975,31.6,5.2
Panama,PAN,1976,30.3,5.2
Panama,PAN,1977,29.4,4.8
Panama,PAN,1978,28.9,3.9
Panama,PAN,1979,28.2,
Panama,PAN,1980,26.9,
Panama,PAN,1981,26.9,
Panama,PAN,1982,26.7,
Panama,PAN,1983,26.4,
Panama,PAN,1984,26.5,
Panama,PAN,1985,26.6,
Panama,PAN,1986,25.9,4
Panama,PAN,1987,25.3,4
Panama,PAN,1988,24.8,4
Panama,PAN,1989,24.9,4
Panama,PAN,1990,25,4.1
Panama,PAN,1991,24.6,3.9
Panama,PAN,1992,23.6,3.5
Panama,PAN,1993,22.8,3.5
Panama,PAN,1994,23.2,      
Panama,PAN,1995,23.5,5.1
Panama,PAN,1996,23.7,      
Panama,PAN,1997,25,      
Panama,PAN,1998,22.6,      
Panama,PAN,1999,22.9,      
Panama,PAN,2000,22.7,      
Panama,PAN,2001,22.1,      
Panama,PAN,2002,20.2,      
Panama,PAN,2003,19.8,      
Panama,PAN,2004,19.8,      
Panama,PAN,2005,19.7,      
Panama,PAN,2006,20.02582858,
Panama,PAN,2007,20.17018481,
Panama,PAN,2008,20.25095528,
Panama,PAN,2009,19.81364784,
Philippines,PHL,1903,37.3,43.2
Philippines,PHL,1904,27.8,18.9
Philippines,PHL,1905,30.9,21
Philippines,PHL,1906,26.3,17.8
Philippines,PHL,1907,31.4,16.9
Philippines,PHL,1908,33.3,22.8
Philippines,PHL,1909,28.6,21.1
Philippines,PHL,1910,33.5,22.1
Philippines,PHL,1911,34.3,21.3
Philippines,PHL,1912,34.2,20.6
Philippines,PHL,1913,34.5,16.8
Philippines,PHL,1914,37.2,17.6
Philippines,PHL,1915,34.4,18.6
Philippines,PHL,1916,34.8,20
Philippines,PHL,1917,35.1,21.1
Philippines,PHL,1918,33.4,35.5
Philippines,PHL,1919,29.8,31.7
Philippines,PHL,1920,33.6,19.2
Philippines,PHL,1921,34.4,19.4
Philippines,PHL,1922,34.7,18.7
Philippines,PHL,1923,35.2,18.5
Philippines,PHL,1926,33.6,19.3
Philippines,PHL,1927,35.3,18.8
Philippines,PHL,1928,35.5,18.3
Philippines,PHL,1929,35.5,19.7
Philippines,PHL,1930,32.8,19.3
Philippines,PHL,1931,32.8,18
Philippines,PHL,1932,32.6,15.4
Philippines,PHL,1933,32.7,16.2
Philippines,PHL,1934,31.1,16.7
Philippines,PHL,1935,31.3,17.5
Philippines,PHL,1936,32.2,15.9
Philippines,PHL,1937,33.3,16.4
Philippines,PHL,1938,32.4,16.5
Philippines,PHL,1939,,17
Philippines,PHL,1940,,16.6
Philippines,PHL,1946,28.9,15.1
Philippines,PHL,1947,30.5,12.7
Philippines,PHL,1948,31.5,12.2
Philippines,PHL,1949,30.9,11.8
Philippines,PHL,1950,31.7,11.1
Philippines,PHL,1951,30.5,11.4
Philippines,PHL,1952,30.1,11.2
Philippines,PHL,1953,29.8,10.8
Philippines,PHL,1954,30.7,9.5
Philippines,PHL,1955,31.2,9
Philippines,PHL,1956,31.2,9
Philippines,PHL,1957,30,9.6
Philippines,PHL,1958,29.7,8.5
Philippines,PHL,1959,30.4,7.4
Philippines,PHL,1960,23.7,7.2
Philippines,PHL,1961,23,7.4
Philippines,PHL,1962,26.7,5.8
Philippines,PHL,1963,26.3,7.2
Philippines,PHL,1964,26,7.4
Philippines,PHL,1965,25,7.4
Philippines,PHL,1966,25.2,7.2
Philippines,PHL,1967,24.9,7.1
Philippines,PHL,1968,25.9,7.5
Philippines,PHL,1969,26.5,6.8
Philippines,PHL,1970,26.2,6.4
Philippines,PHL,1971,25.5,6.6
Philippines,PHL,1972,24.9,7.3
Philippines,PHL,1973,26.3,7.1
Philippines,PHL,1974,26.3,6.9
Philippines,PHL,1975,28.2,6.4
Philippines,PHL,1976,30.3,6.9
Philippines,PHL,1977,30.3,7
Philippines,PHL,1978,30.5,6.5
Philippines,PHL,1979,30.7,6.6
Philippines,PHL,1980,30.3,6.2
Philippines,PHL,1981,33.4,8.5
Philippines,PHL,1982,33.2,8.4
Philippines,PHL,1983,32.9,8.2
Philippines,PHL,1984,32.5,8.1
Philippines,PHL,1985,32.2,7.9
Philippines,PHL,1986,31.7,7.8
Philippines,PHL,1987,31.3,7.6
Philippines,PHL,1988,30.8,7.5
Philippines,PHL,1993,30.4,6.4
Philippines,PHL,1994,24,4.7
Philippines,PHL,1995,24.1,4.8
Philippines,PHL,1996,23,4.9
Philippines,PHL,1997,28.4,6.1
Philippines,PHL,1998,28.1,5.7
Philippines,PHL,1999,21.6,4.7
Philippines,PHL,2000,23.1,4.8
Philippines,PHL,2001,22,4.9
Philippines,PHL,2002,21,5
Philippines,PHL,2003,20.6,4.9
Philippines,PHL,2004,20.5,4.825242614
Philippines,PHL,2005,19.8,4.997056098
Philippines,PHL,2006,19.12131996,
Philippines,PHL,2007,19.7266485,
Poland,POL,1921,32.8,20.9
Poland,POL,1922,35.3,19.9
Poland,POL,1923,36,17.5
Poland,POL,1924,35,18.2
Poland,POL,1925,35.4,16.8
Poland,POL,1926,33.1,17.8
Poland,POL,1927,31.6,17.3
Poland,POL,1928,32,16.4
Poland,POL,1929,31.8,16.7
Poland,POL,1930,32.3,15.6
Poland,POL,1931,30.2,15.5
Poland,POL,1932,28.9,15
Poland,POL,1933,26.5,14.2
Poland,POL,1934,26.6,14.4
Poland,POL,1935,26.1,14
Poland,POL,1936,26.2,14.2
Poland,POL,1937,24.9,14
Poland,POL,1938,24.3,13.7
Poland,POL,1946,22.8,13.4
Poland,POL,1947,26.2,11.3
Poland,POL,1948,29.3,11.2
Poland,POL,1949,29.4,11.6
Poland,POL,1950,30.7,11.6
Poland,POL,1951,31,12.4
Poland,POL,1952,30.2,11.1
Poland,POL,1953,29.7,10.2
Poland,POL,1954,29.1,10.3
Poland,POL,1955,29.1,9.6
Poland,POL,1956,28.1,9
Poland,POL,1957,27.6,9.5
Poland,POL,1958,26.3,8.4
Poland,POL,1959,24.7,8.6
Poland,POL,1960,22.6,7.6
Poland,POL,1961,20.9,7.6
Poland,POL,1962,19.8,7.9
Poland,POL,1963,19.2,7.5
Poland,POL,1964,18.1,7.6
Poland,POL,1965,17.4,7.4
Poland,POL,1966,16.7,7.3
Poland,POL,1967,16.3,7.8
Poland,POL,1968,16.2,7.6
Poland,POL,1969,16.3,8.1
Poland,POL,1970,16.6,8.1
Poland,POL,1971,17.2,8.7
Poland,POL,1972,17.4,8
Poland,POL,1973,17.9,8.3
Poland,POL,1974,18.4,8.2
Poland,POL,1975,18.9,8.7
Poland,POL,1976,19.5,8.8
Poland,POL,1977,19.1,9
Poland,POL,1978,19,9.3
Poland,POL,1979,19.5,9.2
Poland,POL,1980,19.5,9.9
Poland,POL,1981,18.9,9.2
Poland,POL,1982,19.4,9.2
Poland,POL,1983,19.7,9.5
Poland,POL,1984,18.9,9.9
Poland,POL,1985,18.2,10.3
Poland,POL,1986,17,10.1
Poland,POL,1987,16.1,10.1
Poland,POL,1988,15.5,9.8
Poland,POL,1989,14.8,10
Poland,POL,1990,14.3,10.2
Poland,POL,1991,14.3,10.6
Poland,POL,1992,13.4,10.2
Poland,POL,1993,12.8,10.2
Poland,POL,1994,12.6,10.1
Poland,POL,1995,11.2,10
Poland,POL,1996,11.1,10
Poland,POL,1997,10.7,9.8
Poland,POL,1998,10.2,9.7
Poland,POL,1999,9.9,9.9
Poland,POL,2000,9.9,9.6
Poland,POL,2001,9.6,9.5
Poland,POL,2002,9.3,9.4
Poland,POL,2003,9.2,9.6
Poland,POL,2004,9.3,9.5
Poland,POL,2005,9.5,9.7
Poland,POL,2006,9.814362777,9.694831494
Poland,POL,2007,10.17612907,9.896797319000001
Poland,POL,2008,10.87469802,9.953822694
Poland,POL,2009,10.94500413,10.08927411
Poland,POL,2010,10.82399516,9.912034939
Portugal,PRT,1886,31.9,20.4
Portugal,PRT,1887,33.7,22.1
Portugal,PRT,1888,33.1,21.7
Portugal,PRT,1889,33.7,22.5
Portugal,PRT,1890,32.6,25.2
Portugal,PRT,1891,32,22.8
Portugal,PRT,1892,31.2,20.3
Portugal,PRT,1893,31.9,21.4
Portugal,PRT,1894,29.7,20.7
Portugal,PRT,1895,30,20.8
Portugal,PRT,1896,30,22.7
Portugal,PRT,1897,30.4,21.9
Portugal,PRT,1898,30.2,21.4
Portugal,PRT,1899,29.9,20.2
Portugal,PRT,1900,30.5,20.3
Portugal,PRT,1901,31.3,20.9
Portugal,PRT,1902,32,19.7
