Entity,Code,Year,December,November,October,September,August,July,June,May,April,March,February,January
Israel,ISR,1996,59.76563,59.371758,60.30869,61.467903,62.34328,61.2146,57.096184,54.34357,54.87953,53.893047,56.240353,58.40034
Israel,ISR,1997,59.776745,58.74094,58.25589,61.870865,62.30498,62.902454,57.699688,54.1469,54.23077,55.578403,57.443058,58.844685
Israel,ISR,1998,60.684364,58.693836,59.927082,59.93637,62.59989,62.389645,60.26226,56.888203,55.6615,57.68283,58.3323,61.5728
Israel,ISR,1999,61.88728,60.682106,60.487366,63.304966,62.653473,60.39985,54.669224,52.00716,54.563282,56.940353,57.048813,58.126976
Israel,ISR,2000,59.94382,59.569977,60.805874,61.044872,62.58055,61.45821,56.579067,53.85523,55.53395,56.909206,58.12614,60.86796
Israel,ISR,2001,58.042034,59.836884,59.744637,62.32619,62.51741,59.33004,55.179806,53.464016,52.232056,54.550335,56.394253,59.52815
Israel,ISR,2002,59.15036,58.949455,60.755318,62.295677,61.95664,59.90389,55.36936,52.7088,53.943886,55.39995,56.145924,59.32323
Israel,ISR,2003,58.130974,60.85907,62.631855,62.022675,61.863518,60.47972,58.03032,55.102985,55.259804,56.555214,59.482635,59.218338
Israel,ISR,2004,59.060688,59.799244,60.782814,60.758873,58.38241,57.37211,55.614204,54.19641,54.176777,55.82735,55.425323,59.02419
Israel,ISR,2005,56.591534,57.71704,57.34847,60.23618,59.208115,56.86302,55.83556,53.487244,52.146606,55.62809,56.240673,57.25931
Israel,ISR,2006,55.937386,58.772774,60.007454,60.06787,61.61189,58.58253,53.880463,53.412525,54.001747,55.406754,56.65256,58.0634
Israel,ISR,2007,59.9858,60.240944,59.270535,60.038254,61.643543,59.47056,55.192657,54.84603,52.375607,54.494457,53.93181,58.052723
Israel,ISR,2008,57.96813,58.058285,62.270363,63.73407,61.268112,59.99297,55.661087,54.203297,54.635094,55.78597,56.107872,59.713703
Israel,ISR,2009,61.22191,60.70377,61.637638,63.71928,62.128967,60.42365,56.001392,54.132427,53.83705,56.885223,58.565285,57.78925
Italy,ITA,1900,79.083336,85.78847,87.68568,92.81195,86.064735,84.08577,83.33522,88.181175,96.65336,96.533775,101.97936,101.16649
Italy,ITA,1901,78.1281,84.458084,87.1416,89.14808,84.12199,83.27993,84.79091,87.158905,93.21936,99.645805,101.7337,95.75144
Italy,ITA,1902,82.697044,91.68699,92.539536,93.05247,87.09428,85.958336,85.71068,91.06972,96.14934,98.22832,97.62085,94.64517
Italy,ITA,1903,81.326515,85.76935,83.41982,85.44522,83.44147,78.55111,78.80059,84.8401,90.15799,93.93671,95.230896,98.09045
Italy,ITA,1904,83.34673,90.7864,90.85298,93.70075,86.038284,83.342415,80.74202,87.30303,90.29517,93.585045,97.36705,95.16159
Italy,ITA,1905,81.960175,83.46479,88.07314,92.74777,88.67926,86.369316,81.10782,80.82279,88.35704,92.35568,100.99248,102.794365
Italy,ITA,1906,79.8945,85.3472,87.30099,90.43869,84.76937,80.65581,80.2349,82.24864,85.856766,93.669205,98.15384,99.15275
Italy,ITA,1907,76.34334,80.170746,85.32552,90.393684,85.38467,81.96044,78.20157,81.2094,88.68668,92.07281,96.85897,96.03245
Italy,ITA,1908,88.267624,97.72817,94.17049,94.733795,86.460526,83.93462,81.03168,85.26479,92.65218,97.67642,99.62571,95.05445
Italy,ITA,1909,76.007614,83.854355,85.108635,87.650635,83.76375,83.569466,84.25586,89.446724,92.458145,96.46674,104.097694,104.61525
Italy,ITA,1910,84.18217,91.812584,92.285545,88.329956,83.748856,84.794685,85.18288,89.65113,95.88644,98.024925,99.05012,97.6486
Italy,ITA,1911,76.57596,79.29497,81.97076,84.72104,81.7312,82.67926,80.42565,83.91885,90.929634,92.841064,97.65973,101.843666
Italy,ITA,1912,85.97095,94.16157,92.388756,92.454575,84.890656,79.63971,77.989265,79.28118,87.60326,93.38396,94.68497,94.701035
Italy,ITA,1913,76.66417,84.59581,87.98027,87.16043,81.08115,79.60367,79.612404,82.542625,84.89912,91.47438,97.90025,100.00784
Italy,ITA,1914,79.38019,88.39329,84.64843,83.902916,78.81349,75.91822,76.785805,82.76973,85.483955,87.77677,91.62331,94.58544
Italy,ITA,1915,70.524796,76.57418,78.67044,80.95995,78.153946,76.5771,78.0838,84.79699,86.34731,89.99038,93.93007,99.378006
Italy,ITA,1916,51.69216,60.536953,61.825104,58.93842,54.397484,59.566055,59.52416,62.303448,69.16887,70.94939,83.41302,92.0864
Italy,ITA,1917,41.866364,48.834595,52.414722,58.179634,55.694332,50.823105,47.460957,46.436634,52.54065,56.142715,59.91925,67.6596
Italy,ITA,1918,44.61667,46.588562,48.155872,44.16015,41.1342,46.292645,46.88517,49.483738,55.46855,54.453995,56.732925,58.45505
Italy,ITA,1919,85.165794,89.56456,88.23688,68.86973,40.80671,34.070244,39.074516,45.95826,50.3313,49.282776,52.82858,57.508224
Italy,ITA,1920,70.84118,81.95602,79.57641,81.83857,78.61835,78.537476,81.383835,87.55782,90.128075,95.66656,103.07661,114.26801
Italy,ITA,1921,83.39505,93.89916,91.91165,86.375854,79.917114,78.47501,76.69366,77.26003,81.37637,86.997925,94.36492,105.44936
Italy,ITA,1922,75.29162,82.21894,81.68835,82.89814,79.29694,79.45699,78.043686,80.00192,88.23216,92.97327,102.308075,114.66344
Italy,ITA,1923,70.209145,79.79395,79.37467,78.95126,74.94242,75.20384,73.33766,77.735886,84.986824,89.52512,99.52705,107.87394
Italy,ITA,1924,64.4927,74.913795,73.678505,75.715836,72.87922,73.41744,69.549805,70.62728,78.45943,84.646965,91.52886,102.157196
Italy,ITA,1925,66.39619,77.07671,75.450485,72.12854,69.2468,69.98897,71.98481,73.92041,78.005264,81.45489,86.679924,94.45702
Italy,ITA,1926,63.269176,72.66687,72.991585,71.713974,70.11129,69.78414,68.70861,72.09801,76.60502,81.20447,86.38271,93.60814
Italy,ITA,1927,66.76323,71.929115,72.62512,72.40864,67.05404,68.20308,68.66037,72.115135,77.076744,80.47445,83.21895,92.68044
Italy,ITA,1928,66.51569,70.69014,70.01155,69.63896,66.96358,66.76104,65.82001,66.439064,72.319984,78.93178,82.77514,91.13801
Italy,ITA,1929,62.993706,65.01369,69.09327,70.56358,68.63781,66.49089,62.362904,64.47249,68.29552,75.04338,82.54121,83.26699
Italy,ITA,1930,67.56397,73.35371,71.8461,71.08297,67.84974,67.19031,67.637726,69.23232,74.98496,81.023674,83.63171,82.922104
Italy,ITA,1931,60.145622,65.62225,67.44892,67.93947,63.006695,62.532406,62.535275,66.16526,67.74797,72.88915,79.5013,83.807106
Italy,ITA,1932,57.15608,63.76437,66.036125,66.89421,63.311737,62.100544,60.18356,60.613087,63.0452,70.020256,75.810165,75.28932
Italy,ITA,1933,61.217377,65.92615,65.319664,65.26268,60.84991,59.328716,60.392365,64.39753,68.04907,70.11263,72.2862,72.691
Italy,ITA,1934,59.4824,63.012253,61.092236,63.817787,58.835117,59.977913,59.755352,61.864925,67.38443,70.768585,74.95581,77.75283
Italy,ITA,1935,60.755,61.340958,63.14037,65.27194,60.820946,61.273514,61.759045,60.871338,64.9532,67.84654,72.15551,76.345634
Italy,ITA,1936,57.54565,60.778767,62.339252,60.475266,55.088776,56.09731,58.041016,59.868896,61.700405,67.10987,71.43368,72.60545
Italy,ITA,1937,64.74206,63.892277,63.58035,63.541832,60.29729,58.55724,58.825497,61.818443,63.495857,64.73122,68.39708,69.93564
Italy,ITA,1938,62.595634,64.08509,64.214134,65.121574,62.43687,61.916195,61.258503,62.899673,65.48047,68.97099,74.503944,76.757095
Italy,ITA,1939,59.11538,64.72699,66.76306,67.27776,63.714706,63.856174,61.84622,61.429443,63.794918,69.82836,71.72899,71.04184
Italy,ITA,1940,61.676888,63.520905,66.95362,68.27085,61.40305,59.47312,56.557526,63.829082,67.047035,69.587746,71.12885,70.48818
Italy,ITA,1941,48.590256,50.63265,52.378426,56.799686,55.239563,56.56735,56.40875,58.641376,61.66296,61.494007,68.443535,68.78066
Italy,ITA,1942,50.45661,52.748363,55.05409,61.375298,57.193405,56.289074,54.27208,57.177032,60.51703,60.595284,57.875576,58.9255
Italy,ITA,1943,46.2169,52.7404,52.44616,53.40778,49.641167,50.91629,51.51354,53.025017,56.843536,60.210503,59.53226,61.49262
Italy,ITA,1944,38.933422,45.31214,47.674355,50.312496,49.118202,49.647633,49.513855,43.303673,48.419857,55.866276,56.204338,60.99627
Italy,ITA,1945,44.28241,47.928066,47.57145,49.500313,46.327072,46.36245,46.106243,48.844173,51.891376,53.619755,54.446556,59.018826
Italy,ITA,1946,54.829018,61.05581,62.286625,64.8799,63.22848,64.35842,63.58495,61.806812,63.532925,64.75524,66.88851,66.81697
Italy,ITA,1947,52.477047,59.056736,61.387707,63.921547,59.233414,58.43229,56.573486,56.67707,60.95417,65.048775,68.591995,77.71559
Italy,ITA,1948,51.544353,60.060272,61.116364,62.703346,59.90971,58.717487,55.334953,54.754047,58.143185,62.736187,65.44558,75.18307
Italy,ITA,1949,45.311615,52.99625,52.49474,53.825623,52.174206,53.29108,53.5092,55.225746,58.287056,60.388203,62.679703,71.17998
Italy,ITA,1950,46.384727,53.126778,54.444965,53.854355,50.556175,50.530193,50.513634,51.4726,54.21367,56.254955,58.007664,65.21875
Italy,ITA,1951,41.55013,46.691093,50.574726,51.137367,48.890064,48.67815,47.218124,47.166515,48.825577,54.13323,57.490654,63.786995
Italy,ITA,1952,42.015907,47.274876,47.711086,49.67652,47.137066,45.939224,46.853714,48.198975,49.169395,52.381657,54.312054,58.618225
Italy,ITA,1953,40.105568,45.759083,47.85506,50.03913,46.387173,46.682575,44.955482,45.716755,47.30638,52.391212,55.464138,60.34224
Italy,ITA,1954,44.938667,49.113075,50.234035,50.816868,46.46266,47.11879,47.968796,48.150238,50.639717,52.36545,53.667557,57.491936
Italy,ITA,1955,43.89252,47.57792,48.534576,48.70015,47.283157,48.038475,48.519703,49.23275,49.577095,53.32938,54.390434,55.2979
Italy,ITA,1956,41.923912,45.366707,49.063133,50.337887,48.271473,49.21334,47.94013,48.196663,49.19451,51.571,55.689796,55.428925
Italy,ITA,1957,45.377777,48.32483,49.974655,50.80545,47.49501,47.0941,46.984142,48.423756,51.224483,52.444828,52.97617,53.172165
Italy,ITA,1958,45.26212,48.881065,49.984924,50.1251,45.72132,45.566917,45.94535,47.939457,47.753735,51.253757,52.803047,54.116837
Italy,ITA,1959,46.91236,49.702354,50.361984,51.008064,48.935352,49.609867,47.80669,47.7833,50.725334,51.19732,53.754112,54.46669
Italy,ITA,1960,45.98639,46.94862,49.13918,50.574684,49.850163,49.911045,49.230732,50.227943,50.495182,52.231884,53.50151,54.83075
Italy,ITA,1961,47.305923,49.822643,51.378586,51.643826,50.30193,50.586155,49.278336,51.064747,51.231087,52.774117,53.60054,54.93015
Italy,ITA,1962,45.891125,48.74286,52.25573,53.03188,51.16562,51.173847,50.54094,50.882557,50.188152,52.550465,53.267643,54.943726
Italy,ITA,1963,46.276455,49.69449,53.11644,55.487576,52.76967,53.30293,50.476585,51.239574,51.038357,54.12,54.23703,53.147064
Italy,ITA,1964,49.41643,52.144436,55.356754,56.252586,54.685143,57.49573,54.812916,53.47196,53.573067,55.074608,55.053574,56.219673
Italy,ITA,1965,46.47718,50.03513,52.402287,54.481373,53.032818,54.089474,53.870163,52.2664,52.21463,53.67849,55.133007,55.659832
Italy,ITA,1966,45.820885,49.053303,51.184433,52.249172,52.088165,53.444378,53.516197,51.86206,52.110676,53.882812,53.196102,52.939148
Italy,ITA,1967,45.765003,46.98987,49.20085,51.491917,49.766335,51.21916,50.3731,50.6697,48.923065,49.60499,50.786095,51.95912
Italy,ITA,1968,44.25379,44.042633,45.469788,48.973526,49.024673,50.892605,50.113403,47.78484,47.65525,49.490585,48.843285,52.737667
Italy,ITA,1969,43.89593,44.515263,47.726414,49.143715,48.08921,51.332584,50.417107,49.293175,46.98234,48.025238,48.8285,50.33072
Italy,ITA,1970,43.945953,44.73003,43.241405,43.762432,46.37263,50.602848,49.01192,47.09458,46.961243,46.912548,46.258575,47.017124
Italy,ITA,1971,40.862198,43.53454,45.653255,47.568916,46.988262,49.367203,48.155376,46.97535,45.33246,46.93498,46.464455,47.764355
Italy,ITA,1972,41.03876,41.24441,43.58269,46.503616,46.042767,49.196392,47.509254,45.002094,44.30943,45.51435,44.467674,45.062447
Italy,ITA,1973,40.811905,40.596634,41.535797,43.883068,44.775074,47.633377,46.673527,45.82939,43.64624,44.5047,44.263805,44.715034
Italy,ITA,1974,38.845615,40.458553,43.475883,45.84465,45.538773,46.805,44.495968,44.565765,42.70814,43.150505,42.440186,43.45418
Italy,ITA,1975,37.048027,37.583538,38.42706,41.145905,42.528847,45.027916,43.176167,42.5591,41.48044,42.027905,41.235134,41.86914
Italy,ITA,1976,33.914948,35.395348,37.443176,39.070663,38.829773,40.437714,40.868156,40.343975,38.65429,39.271183,38.638916,39.926563
Italy,ITA,1977,31.497713,32.912952,35.167347,36.960335,37.009518,38.911526,39.92841,39.797237,36.373474,37.23545,36.151783,35.949135
Italy,ITA,1978,30.750599,31.84581,34.01944,35.307587,35.02605,37.24067,37.190907,37.533386,35.146606,34.83168,34.18877,34.131866
Italy,ITA,1979,28.351627,28.908215,31.382132,33.513905,33.590446,35.44711,34.736584,35.587658,33.682037,32.625347,32.45036,32.729996
Italy,ITA,1980,27.49462,28.899668,30.627829,32.267727,31.556854,33.67221,33.245056,32.841274,30.655645,31.421059,29.728851,30.37822
Italy,ITA,1981,27.53052,27.969387,29.326408,32.149086,30.467422,32.375595,31.792131,31.703787,30.997873,29.889505,28.917309,29.20783
Italy,ITA,1982,27.434425,28.751675,29.514696,31.21835,30.73813,32.060837,31.530329,32.074394,29.906809,28.741962,28.916681,28.766527
Italy,ITA,1983,26.419645,27.403446,29.233173,30.409105,30.137737,32.014942,30.712103,30.556337,27.878164,28.311872,27.9542,28.440866
Italy,ITA,1984,25.044298,26.496288,28.582493,29.829992,30.15568,31.232344,30.355236,28.67907,27.423424,28.173891,27.07843,27.307364
Italy,ITA,1985,24.511662,25.714546,27.902235,28.170614,27.864853,30.693115,30.14522,30.620497,28.432138,27.871353,26.350885,26.736898
Italy,ITA,1986,24.816004,24.999187,26.799992,28.791933,27.484814,29.034918,28.29351,28.132992,26.953121,25.823801,25.650894,25.563211
Italy,ITA,1987,25.95913,25.562895,26.674372,28.931072,27.971674,29.489397,28.287458,27.187065,26.104792,25.123163,23.598955,24.999556
Italy,ITA,1988,25.570066,26.504423,27.894901,30.246641,28.473425,28.81254,27.574062,28.167881,26.201693,27.226452,26.337044,26.544464
Italy,ITA,1989,26.149893,26.486212,27.477184,28.37141,28.23093,29.519388,28.977625,27.303986,25.80327,25.984116,25.10995,25.48444
Italy,ITA,1990,25.920149,26.255785,27.431211,28.308168,28.874489,30.30473,28.543592,28.505213,26.648342,26.854155,25.750153,26.185738
Italy,ITA,1991,25.852089,26.629309,27.571667,28.763084,26.905008,28.758913,28.667046,28.752317,26.369722,25.49122,25.658089,26.282555
Italy,ITA,1992,25.877594,26.44067,27.428143,28.991814,27.807701,29.433523,28.084644,27.357136,26.410221,26.694998,26.289293,26.737917
Italy,ITA,1993,24.953577,25.393639,26.857092,28.019415,27.379158,29.657003,27.089285,25.79093,25.758806,25.833069,24.85961,25.930248
Italy,ITA,1994,24.79963,24.834784,25.18894,26.9411,25.858398,27.051702,26.417706,26.89097,25.7535,25.044817,24.340403,24.872717
Italy,ITA,1995,24.002775,24.213316,26.719534,27.570276,26.372932,27.128216,26.095196,25.352596,23.539656,24.16731,24.121,24.381554
Italy,ITA,1996,24.552237,24.08427,25.432955,26.929125,26.435143,27.678988,26.497252,25.739975,24.20156,24.528704,23.833162,24.311888
Italy,ITA,1997,23.157919,22.822407,23.6718,25.710064,24.072426,26.60801,28.590382,29.001446,27.60801,25.493639,26.235064,25.816845
Italy,ITA,1998,24.429071,24.69078,26.47833,28.96681,26.068817,26.683561,26.05739,26.271214,25.246078,24.388107,24.968882,22.697615
Italy,ITA,1999,24.436003,24.580162,25.496063,28.07137,26.530132,27.61424,25.39348,24.367962,23.315577,24.40161,24.155727,23.778645
Italy,ITA,2000,24.978964,25.646599,26.688286,27.684448,26.672556,27.226435,25.896944,26.916262,24.32149,24.696783,24.63869,24.789057
Italy,ITA,2001,23.40237,25.073376,26.355448,26.690218,26.15281,26.870333,25.20584,27.55271,24.160404,24.549162,24.731714,26.070744
Italy,ITA,2002,23.75549,24.39177,27.612202,27.692343,25.274706,26.58917,24.020123,25.396997,24.327616,23.337883,24.021717,25.049309
Italy,ITA,2003,24.690878,23.671307,26.694866,27.865028,24.556763,26.756998,25.896212,26.429188,23.663399,23.26347,24.091452,25.189123
Italy,ITA,2004,26.624607,27.172081,27.799227,30.415663,28.322908,28.370726,25.583818,23.78985,22.86343,23.983444,24.143345,25.288702
Italy,ITA,2005,25.352623,25.432384,26.646624,28.29426,26.47322,25.86802,25.815697,26.704805,24.782738,25.72545,25.687475,24.846375
Italy,ITA,2006,24.62755,26.70737,28.598602,28.981493,27.076725,26.188507,25.626015,27.15804,22.58371,25.234335,25.643242,25.642765
Italy,ITA,2007,24.770905,26.397408,29.07569,27.888191,26.932207,27.099134,26.134724,27.10613,23.17582,24.880753,25.37269,26.66416
Italy,ITA,2008,25.944822,25.296139,27.791653,29.936432,26.404081,28.238672,25.591652,26.546005,25.143902,23.881437,25.15076,27.280487
Italy,ITA,2009,26.107105,25.599596,27.565496,29.128384,26.013515,28.00837,25.66137,24.183756,24.196615,25.079927,25.39149,25.834143
Italy,ITA,2010,25.885298,26.920717,26.998861,28.61257,26.25972,25.783808,24.235437,24.007317,24.0657,24.71839,25.354683,24.619406
Italy,ITA,2011,24.376104,25.142538,25.500942,27.048658,26.833849,25.127996,24.273247,24.361801,22.021423,24.183937,24.564627,24.365103
Italy,ITA,2012,22.578577,24.16967,26.567993,25.222466,25.351736,24.70473,22.780985,24.628998,22.135263,23.01128,24.00966,24.068321
Italy,ITA,2013,22.361359,22.878056,25.237623,25.522709,23.747051,24.855417,21.562588,22.666346,20.477283,20.914705,22.661001,24.553867
Italy,ITA,2014,21.977295,21.737003,24.316092,25.90513,21.971577,24.0675,21.881855,21.315996,21.05417,21.519491,21.979885,23.32977
Italy,ITA,2015,21.688375,21.473232,22.508434,23.768148,21.895098,22.569613,21.606163,21.593277,20.997755,20.399248,21.121557,22.140383
Italy,ITA,2016,21.002499,21.707691,22.649805,24.428621,23.206423,22.619152,20.953651,19.68028,18.241043,20.035925,20.533714,20.968872
Italy,ITA,2017,20.625725,21.330576,22.22358,22.104385,21.8145,21.890455,20.750273,20.677675,18.789978,19.527811,20.373846,20.614887
Italy,ITA,2018,19.061155,20.537506,21.671793,21.039356,21.409912,21.133436,19.54785,19.611574,17.629623,18.65902,19.731247,21.22226
Italy,ITA,2019,18.43242,19.423735,20.838348,21.498657,20.059946,20.19277,18.83199,18.29995,17.651072,17.848562,18.29225,19.76411
Italy,ITA,2020,16.56284,17.913513,20.120762,21.290028,19.299679,19.753323,18.593695,17.488218,16.877367,17.32982,18.553276,19.513855
Italy,ITA,2021,19.003075,19.241423,19.971619,21.01154,19.222317,18.796711,17.647552,17.050451,17.226782,18.284622,17.977407,17.056936
Italy,ITA,2022,18.773684,19.076006,19.015257,19.996746,19.700665,19.544527,18.361692,17.043814,15.590403,16.418133,17.800655,17.758781
Japan,JPN,1899,55.138878,54.564247,49.204758,48.61794,44.224026,43.09986,38.067783,42.52808,49.73034,56.171543,55.409454,59.609818
Japan,JPN,1900,50.840828,52.101105,49.181145,51.861458,44.304565,41.791008,37.240784,42.980106,51.69022,58.592754,66.03673,64.98481
Japan,JPN,1901,53.62889,52.29587,50.946243,52.237923,45.213257,43.586044,40.03725,48.227757,60.043896,67.11802,63.102604,69.44099
Japan,JPN,1902,54.44903,55.556824,50.289288,51.715492,43.631584,43.71887,40.7575,46.853966,56.410404,67.09736,67.50729,72.20965
Japan,JPN,1903,52.386658,55.81477,51.795902,50.748623,43.169437,42.863308,39.45774,45.623962,52.770374,68.40621,68.61512,69.607124
Japan,JPN,1904,51.427364,53.570362,49.942253,50.962128,42.52513,40.487633,36.77151,41.851727,49.115532,69.10112,61.85294,69.88247
Japan,JPN,1905,59.318443,50.9386,48.60515,49.748203,44.216015,42.091232,36.574562,43.697365,48.24496,68.30839,65.68379,67.49921
Japan,JPN,1906,51.40291,55.882744,53.29029,52.984753,44.284748,41.137,36.388508,39.75899,42.882957,63.484093,60.21283,58.114586
Japan,JPN,1907,53.702682,57.71365,53.088734,54.550304,47.5261,47.537064,44.086422,48.51407,52.842705,82.702835,72.79806,79.500275
Japan,JPN,1908,56.00119,61.96761,57.690807,56.035683,50.473557,45.814556,42.006718,46.355133,51.288048,86.03822,81.3604,78.18763
Japan,JPN,1909,53.87936,62.532307,59.783966,59.28661,51.20599,49.00742,45.31516,47.347736,50.609627,88.00362,79.36004,82.61302
Japan,JPN,1910,54.68685,64.797195,60.18286,61.348885,51.82331,48.55497,45.061134,47.743683,48.93863,90.16719,78.60329,85.05574
Japan,JPN,1911,55.668915,68.46118,61.044327,59.97287,52.383705,50.318382,46.05981,49.892075,51.709827,90.13852,81.52107,85.00641
Japan,JPN,1912,56.513092,65.03553,61.439007,58.34109,55.005634,48.315464,44.385765,45.977318,49.29636,91.46002,79.56552,89.520355
Japan,JPN,1913,55.737225,68.21239,63.322594,63.137524,54.293015,49.833885,45.641518,49.853703,50.254948,92.57365,77.98378,85.08821
